Date,OrderCreatedLocalDateTime,OrderProcessingTime
10/30/2024,2024-10-30T15:34:36.000Z,8
10/30/2024,2024-10-30T15:36:31.522Z,34
10/30/2024,2024-10-30T15:42:45.400Z,15
10/30/2024,2024-10-30T15:43:23.942Z,87
10/30/2024,2024-10-30T15:46:55.996Z,20
10/30/2024,2024-10-30T15:47:03.000Z,141
10/30/2024,2024-10-30T15:48:30.006Z,145
10/30/2024,2024-10-30T15:49:09.663Z,126
10/30/2024,2024-10-30T15:49:58.397Z,95
10/30/2024,2024-10-30T15:50:32.915Z,65
10/30/2024,2024-10-30T15:54:43.393Z,51
10/30/2024,2024-10-30T15:58:36.182Z,24
10/30/2024,2024-10-30T16:03:38.241Z,8
10/30/2024,2024-10-30T16:06:16.000Z,44
10/30/2024,2024-10-30T16:07:48.000Z,120
10/30/2024,2024-10-30T16:08:13.966Z,115
10/30/2024,2024-10-30T16:10:30.000Z,67
10/30/2024,2024-10-30T16:13:27.985Z,4
10/30/2024,2024-10-30T16:13:43.000Z,56
10/30/2024,2024-10-30T16:15:27.947Z,30
10/30/2024,2024-10-30T16:15:59.000Z,198
10/30/2024,2024-10-30T16:17:00.744Z,65
10/30/2024,2024-10-30T16:19:23.910Z,35
10/30/2024,2024-10-30T16:19:37.537Z,26
10/30/2024,2024-10-30T16:19:56.694Z,125
10/30/2024,2024-10-30T16:20:21.153Z,102
10/30/2024,2024-10-30T16:21:43.104Z,8
10/30/2024,2024-10-30T16:22:00.024Z,18
10/30/2024,2024-10-30T16:23:13.223Z,17
10/30/2024,2024-10-30T16:23:54.722Z,52
10/30/2024,2024-10-30T16:25:53.203Z,139
10/30/2024,2024-10-30T16:26:27.667Z,143
10/30/2024,2024-10-30T16:27:38.447Z,5
10/30/2024,2024-10-30T16:29:31.438Z,44
10/30/2024,2024-10-30T16:29:44.067Z,211
10/30/2024,2024-10-30T16:33:13.589Z,5
10/30/2024,2024-10-30T16:37:14.000Z,98
10/30/2024,2024-10-30T16:37:37.589Z,148
10/30/2024,2024-10-30T16:39:33.798Z,112
10/30/2024,2024-10-30T16:40:54.027Z,60
10/30/2024,2024-10-30T16:42:35.412Z,29
10/30/2024,2024-10-30T16:46:11.350Z,169
10/30/2024,2024-10-30T16:47:29.409Z,97
10/30/2024,2024-10-30T16:47:55.115Z,103
10/30/2024,2024-10-30T16:48:18.277Z,143
10/30/2024,2024-10-30T16:49:10.613Z,141
10/30/2024,2024-10-30T16:49:18.393Z,178
10/30/2024,2024-10-30T16:50:20.432Z,238
10/30/2024,2024-10-30T16:51:11.152Z,250
10/30/2024,2024-10-30T16:55:54.483Z,5
10/30/2024,2024-10-30T16:57:11.774Z,14
10/30/2024,2024-10-30T16:59:26.725Z,85
10/30/2024,2024-10-30T17:00:05.331Z,86
10/30/2024,2024-10-30T17:00:47.258Z,47
10/30/2024,2024-10-30T17:05:03.010Z,3
10/30/2024,2024-10-30T17:05:25.447Z,32
10/30/2024,2024-10-30T17:05:28.968Z,41
10/30/2024,2024-10-30T17:06:08.000Z,73
10/30/2024,2024-10-30T17:06:23.000Z,84
10/30/2024,2024-10-30T17:08:28.890Z,30
10/30/2024,2024-10-30T17:10:05.179Z,7
10/30/2024,2024-10-30T17:12:01.000Z,15
10/30/2024,2024-10-30T17:12:11.926Z,19
10/30/2024,2024-10-30T17:13:12.492Z,38
10/30/2024,2024-10-30T17:13:51.557Z,91
10/30/2024,2024-10-30T17:14:26.000Z,116
10/30/2024,2024-10-30T17:14:27.892Z,213
10/30/2024,2024-10-30T17:14:49.747Z,209
10/30/2024,2024-10-30T17:16:44.020Z,100
10/30/2024,2024-10-30T17:19:52.022Z,31
10/30/2024,2024-10-30T17:20:43.309Z,68
10/30/2024,2024-10-30T17:24:53.370Z,59
10/30/2024,2024-10-30T17:25:56.582Z,270
10/30/2024,2024-10-30T17:26:24.000Z,245
10/30/2024,2024-10-30T17:27:34.352Z,78
10/30/2024,2024-10-30T17:33:21.241Z,42
10/30/2024,2024-10-30T17:33:51.734Z,21
10/30/2024,2024-10-30T17:35:08.665Z,54
10/30/2024,2024-10-30T17:35:55.000Z,64
10/30/2024,2024-10-30T17:36:08.220Z,56
10/30/2024,2024-10-30T17:40:34.243Z,36
10/30/2024,2024-10-30T17:40:56.424Z,25
10/30/2024,2024-10-30T17:41:17.000Z,89
10/30/2024,2024-10-30T17:42:30.689Z,131
10/30/2024,2024-10-30T17:44:13.000Z,239
10/30/2024,2024-10-30T17:46:53.506Z,83
10/30/2024,2024-10-30T17:49:40.632Z,22
10/30/2024,2024-10-30T17:49:42.451Z,11
10/30/2024,2024-10-30T17:51:55.804Z,12
10/30/2024,2024-10-30T17:53:12.103Z,12
10/30/2024,2024-10-30T17:56:48.553Z,12
10/30/2024,2024-10-30T17:57:30.732Z,48
10/30/2024,2024-10-30T17:59:05.201Z,12
10/30/2024,2024-10-30T18:01:01.077Z,11
10/30/2024,2024-10-30T18:01:52.092Z,41
10/30/2024,2024-10-30T18:04:07.518Z,113
10/30/2024,2024-10-30T18:07:00.411Z,16
10/30/2024,2024-10-30T18:10:00.000Z,35
10/30/2024,2024-10-30T18:16:59.197Z,69
10/30/2024,2024-10-30T18:25:08.687Z,109
10/30/2024,2024-10-30T18:28:03.536Z,27
10/30/2024,2024-10-30T18:29:40.709Z,78
10/30/2024,2024-10-30T18:31:46.000Z,5
10/30/2024,2024-10-30T18:37:52.295Z,21
10/30/2024,2024-10-30T18:38:23.889Z,12
10/30/2024,2024-10-30T18:39:18.947Z,122
10/30/2024,2024-10-30T18:42:04.411Z,184
10/30/2024,2024-10-30T18:43:42.623Z,343
10/30/2024,2024-10-30T18:44:45.359Z,26
10/30/2024,2024-10-30T18:59:45.698Z,83
10/30/2024,2024-10-30T19:01:31.209Z,203
10/30/2024,2024-10-30T19:04:52.843Z,164
10/30/2024,2024-10-30T19:07:09.876Z,26
10/30/2024,2024-10-30T19:08:08.071Z,70
10/30/2024,2024-10-30T19:08:39.506Z,103
10/30/2024,2024-10-30T19:09:52.613Z,70
10/30/2024,2024-10-30T19:10:08.759Z,90
10/30/2024,2024-10-30T19:12:56.395Z,43
10/30/2024,2024-10-30T19:22:07.049Z,244
10/30/2024,2024-10-30T19:22:22.318Z,32
10/30/2024,2024-10-30T19:29:27.131Z,7
10/30/2024,2024-10-30T19:30:25.393Z,114
10/30/2024,2024-10-30T19:39:40.607Z,35
10/30/2024,2024-10-30T19:40:04.181Z,32
10/30/2024,2024-10-30T19:41:00.387Z,67
10/30/2024,2024-10-30T19:42:14.609Z,59
10/30/2024,2024-10-30T19:43:19.107Z,37
10/30/2024,2024-10-30T19:44:28.920Z,106
10/30/2024,2024-10-30T19:45:34.341Z,15
10/30/2024,2024-10-30T19:47:15.276Z,9
10/30/2024,2024-10-30T19:48:55.411Z,101
10/30/2024,2024-10-30T19:59:21.011Z,98
10/31/2024,2024-10-31T03:31:09.012Z,169
10/31/2024,2024-10-31T03:32:08.000Z,45
10/31/2024,2024-10-31T03:35:19.072Z,40
10/31/2024,2024-10-31T03:42:57.788Z,15
10/31/2024,2024-10-31T03:52:13.650Z,33
10/31/2024,2024-10-31T03:53:45.000Z,51
10/31/2024,2024-10-31T03:53:45.721Z,55
10/31/2024,2024-10-31T03:56:43.756Z,112
10/31/2024,2024-10-31T04:06:43.864Z,10
10/31/2024,2024-10-31T04:08:53.028Z,30
10/31/2024,2024-10-31T04:10:44.790Z,6
10/31/2024,2024-10-31T04:12:18.000Z,8
10/31/2024,2024-10-31T04:12:55.162Z,14
10/31/2024,2024-10-31T04:13:18.408Z,62
10/31/2024,2024-10-31T04:14:15.305Z,85
10/31/2024,2024-10-31T04:15:11.000Z,365
10/31/2024,2024-10-31T04:15:49.041Z,101
10/31/2024,2024-10-31T04:17:45.844Z,157
10/31/2024,2024-10-31T04:20:01.623Z,26
10/31/2024,2024-10-31T04:21:15.000Z,32
10/31/2024,2024-10-31T04:22:59.223Z,48
10/31/2024,2024-10-31T04:24:22.341Z,104
10/31/2024,2024-10-31T04:25:39.511Z,106
10/31/2024,2024-10-31T04:27:22.347Z,141
10/31/2024,2024-10-31T04:28:45.469Z,130
10/31/2024,2024-10-31T04:30:46.192Z,31
10/31/2024,2024-10-31T04:31:29.926Z,5
10/31/2024,2024-10-31T04:34:49.507Z,39
10/31/2024,2024-10-31T04:35:49.320Z,63
10/31/2024,2024-10-31T04:36:27.216Z,58
10/31/2024,2024-10-31T04:36:30.730Z,84
10/31/2024,2024-10-31T04:37:38.697Z,76
10/31/2024,2024-10-31T04:38:10.902Z,49
10/31/2024,2024-10-31T04:40:10.029Z,5
10/31/2024,2024-10-31T04:41:44.520Z,38
10/31/2024,2024-10-31T04:43:44.758Z,229
10/31/2024,2024-10-31T04:45:16.130Z,204
10/31/2024,2024-10-31T04:46:04.049Z,183
10/31/2024,2024-10-31T04:48:41.664Z,298
10/31/2024,2024-10-31T04:49:45.480Z,304
10/31/2024,2024-10-31T04:50:42.939Z,349
10/31/2024,2024-10-31T04:50:50.093Z,80
10/31/2024,2024-10-31T04:53:29.950Z,246
10/31/2024,2024-10-31T04:55:58.000Z,372
10/31/2024,2024-10-31T04:56:30.722Z,288
10/31/2024,2024-10-31T04:56:55.000Z,702
10/31/2024,2024-10-31T04:57:23.743Z,254
10/31/2024,2024-10-31T05:00:42.853Z,62
10/31/2024,2024-10-31T05:03:33.031Z,190
10/31/2024,2024-10-31T05:03:49.631Z,177
10/31/2024,2024-10-31T05:06:11.805Z,39
10/31/2024,2024-10-31T05:06:55.761Z,73
10/31/2024,2024-10-31T05:07:45.836Z,141
10/31/2024,2024-10-31T05:09:35.641Z,49
10/31/2024,2024-10-31T05:12:16.611Z,49
10/31/2024,2024-10-31T05:19:13.065Z,8
10/31/2024,2024-10-31T05:20:12.916Z,44
10/31/2024,2024-10-31T05:20:45.920Z,74
10/31/2024,2024-10-31T05:21:54.845Z,29
10/31/2024,2024-10-31T05:23:09.170Z,40
10/31/2024,2024-10-31T05:23:53.822Z,208
10/31/2024,2024-10-31T05:25:10.000Z,264
10/31/2024,2024-10-31T05:25:36.387Z,111
10/31/2024,2024-10-31T05:26:08.868Z,249
10/31/2024,2024-10-31T05:27:00.723Z,44
10/31/2024,2024-10-31T05:28:13.451Z,103
10/31/2024,2024-10-31T05:28:17.022Z,123
10/31/2024,2024-10-31T05:28:30.558Z,46
10/31/2024,2024-10-31T05:31:03.229Z,175
10/31/2024,2024-10-31T05:31:41.384Z,205
10/31/2024,2024-10-31T05:33:19.000Z,127
10/31/2024,2024-10-31T05:33:46.211Z,110
10/31/2024,2024-10-31T05:36:14.467Z,41
10/31/2024,2024-10-31T05:38:40.585Z,27
10/31/2024,2024-10-31T05:39:31.727Z,37
10/31/2024,2024-10-31T05:40:55.137Z,100
10/31/2024,2024-10-31T05:41:53.258Z,7
10/31/2024,2024-10-31T05:42:52.935Z,114
10/31/2024,2024-10-31T05:44:07.020Z,114
10/31/2024,2024-10-31T05:45:07.510Z,86
10/31/2024,2024-10-31T05:46:49.300Z,44
10/31/2024,2024-10-31T05:47:19.849Z,53
10/31/2024,2024-10-31T05:48:32.523Z,69
10/31/2024,2024-10-31T05:49:00.460Z,614
10/31/2024,2024-10-31T05:50:28.846Z,62
10/31/2024,2024-10-31T05:51:08.073Z,73
10/31/2024,2024-10-31T05:52:03.785Z,17
10/31/2024,2024-10-31T05:53:32.892Z,108
10/31/2024,2024-10-31T05:55:01.064Z,6
10/31/2024,2024-10-31T05:55:21.196Z,85
10/31/2024,2024-10-31T05:56:58.692Z,54
10/31/2024,2024-10-31T05:57:57.662Z,19
10/31/2024,2024-10-31T05:59:17.761Z,8
10/31/2024,2024-10-31T05:59:47.000Z,203
10/31/2024,2024-10-31T06:00:47.337Z,37
10/31/2024,2024-10-31T06:04:44.593Z,4
10/31/2024,2024-10-31T06:05:27.000Z,211
10/31/2024,2024-10-31T06:06:55.000Z,132
10/31/2024,2024-10-31T06:07:33.545Z,7
10/31/2024,2024-10-31T06:09:30.000Z,20
10/31/2024,2024-10-31T06:10:20.965Z,4
10/31/2024,2024-10-31T06:11:30.334Z,39
10/31/2024,2024-10-31T06:12:06.828Z,11
10/31/2024,2024-10-31T06:12:10.000Z,91
10/31/2024,2024-10-31T06:12:58.300Z,29
10/31/2024,2024-10-31T06:13:47.194Z,27
10/31/2024,2024-10-31T06:16:14.000Z,4
10/31/2024,2024-10-31T06:16:49.000Z,38
10/31/2024,2024-10-31T06:17:13.000Z,20
10/31/2024,2024-10-31T06:18:17.438Z,35
10/31/2024,2024-10-31T06:19:21.955Z,11
10/31/2024,2024-10-31T06:20:04.000Z,53
10/31/2024,2024-10-31T06:20:10.047Z,90
10/31/2024,2024-10-31T06:20:58.121Z,11
10/31/2024,2024-10-31T06:21:49.593Z,8
10/31/2024,2024-10-31T06:23:15.276Z,8
10/31/2024,2024-10-31T06:23:17.298Z,10
10/31/2024,2024-10-31T06:23:20.000Z,50
10/31/2024,2024-10-31T06:24:25.718Z,17
10/31/2024,2024-10-31T06:25:45.000Z,96
10/31/2024,2024-10-31T06:25:49.757Z,13
10/31/2024,2024-10-31T06:26:25.160Z,37
10/31/2024,2024-10-31T06:26:50.000Z,15
10/31/2024,2024-10-31T06:27:15.337Z,9
10/31/2024,2024-10-31T06:27:56.000Z,103
10/31/2024,2024-10-31T06:28:22.952Z,17
10/31/2024,2024-10-31T06:29:31.000Z,192
10/31/2024,2024-10-31T06:29:35.000Z,191
10/31/2024,2024-10-31T06:29:41.141Z,16
10/31/2024,2024-10-31T06:29:59.000Z,274
10/31/2024,2024-10-31T06:31:27.947Z,18
10/31/2024,2024-10-31T06:32:56.279Z,138
10/31/2024,2024-10-31T06:33:36.284Z,28
10/31/2024,2024-10-31T06:34:04.975Z,14
10/31/2024,2024-10-31T06:35:14.000Z,217
10/31/2024,2024-10-31T06:35:25.602Z,6
10/31/2024,2024-10-31T06:36:18.000Z,334
10/31/2024,2024-10-31T06:36:25.007Z,18
10/31/2024,2024-10-31T06:37:38.658Z,53
10/31/2024,2024-10-31T06:38:20.829Z,45
10/31/2024,2024-10-31T06:38:48.000Z,188
10/31/2024,2024-10-31T06:38:54.442Z,45
10/31/2024,2024-10-31T06:38:59.282Z,317
10/31/2024,2024-10-31T06:39:40.000Z,311
10/31/2024,2024-10-31T06:40:26.000Z,352
10/31/2024,2024-10-31T06:40:26.963Z,92
10/31/2024,2024-10-31T06:42:18.660Z,55
10/31/2024,2024-10-31T06:42:28.000Z,301
10/31/2024,2024-10-31T06:42:31.644Z,89
10/31/2024,2024-10-31T06:43:20.000Z,406
10/31/2024,2024-10-31T06:43:50.697Z,453
10/31/2024,2024-10-31T06:44:38.469Z,16
10/31/2024,2024-10-31T06:45:09.342Z,25
10/31/2024,2024-10-31T06:45:12.000Z,395
10/31/2024,2024-10-31T06:45:29.157Z,56
10/31/2024,2024-10-31T06:46:16.000Z,405
10/31/2024,2024-10-31T06:46:47.233Z,29
10/31/2024,2024-10-31T06:47:06.185Z,100
10/31/2024,2024-10-31T06:48:11.223Z,57
10/31/2024,2024-10-31T06:48:33.852Z,44
10/31/2024,2024-10-31T06:50:25.571Z,28
10/31/2024,2024-10-31T06:52:34.851Z,68
10/31/2024,2024-10-31T06:54:11.000Z,13
10/31/2024,2024-10-31T06:54:29.935Z,30
10/31/2024,2024-10-31T06:54:45.000Z,170
10/31/2024,2024-10-31T06:55:07.966Z,10
10/31/2024,2024-10-31T06:55:16.000Z,13
10/31/2024,2024-10-31T06:56:00.557Z,25
10/31/2024,2024-10-31T06:56:52.847Z,36
10/31/2024,2024-10-31T06:59:59.426Z,175
10/31/2024,2024-10-31T07:00:57.205Z,33
10/31/2024,2024-10-31T07:01:32.097Z,49
10/31/2024,2024-10-31T07:01:47.000Z,123
10/31/2024,2024-10-31T07:03:22.000Z,250
10/31/2024,2024-10-31T07:03:34.899Z,65
10/31/2024,2024-10-31T07:03:55.000Z,255
10/31/2024,2024-10-31T07:04:12.359Z,241
10/31/2024,2024-10-31T07:04:59.750Z,5
10/31/2024,2024-10-31T07:06:35.835Z,11
10/31/2024,2024-10-31T07:07:05.726Z,67
10/31/2024,2024-10-31T07:07:39.697Z,69
10/31/2024,2024-10-31T07:07:48.000Z,390
10/31/2024,2024-10-31T07:08:04.000Z,416
10/31/2024,2024-10-31T07:09:26.000Z,434
10/31/2024,2024-10-31T07:10:28.000Z,7
10/31/2024,2024-10-31T07:10:40.774Z,4
10/31/2024,2024-10-31T07:10:57.000Z,374
10/31/2024,2024-10-31T07:10:58.000Z,457
10/31/2024,2024-10-31T07:11:29.164Z,33
10/31/2024,2024-10-31T07:12:51.460Z,21
10/31/2024,2024-10-31T07:13:45.000Z,332
10/31/2024,2024-10-31T07:14:07.000Z,323
10/31/2024,2024-10-31T07:14:07.825Z,94
10/31/2024,2024-10-31T07:15:28.846Z,277
10/31/2024,2024-10-31T07:16:04.000Z,256
10/31/2024,2024-10-31T07:16:53.902Z,112
10/31/2024,2024-10-31T07:17:08.000Z,231
10/31/2024,2024-10-31T07:17:09.316Z,39
10/31/2024,2024-10-31T07:17:18.187Z,257
10/31/2024,2024-10-31T07:17:57.696Z,240
10/31/2024,2024-10-31T07:18:05.518Z,6
10/31/2024,2024-10-31T07:18:21.001Z,225
10/31/2024,2024-10-31T07:19:02.644Z,152
10/31/2024,2024-10-31T07:19:52.638Z,105
10/31/2024,2024-10-31T07:21:18.521Z,115
10/31/2024,2024-10-31T07:21:48.000Z,79
10/31/2024,2024-10-31T07:22:07.000Z,148
10/31/2024,2024-10-31T07:22:42.691Z,36
10/31/2024,2024-10-31T07:23:05.000Z,65
10/31/2024,2024-10-31T07:23:17.551Z,57
10/31/2024,2024-10-31T07:23:48.842Z,44
10/31/2024,2024-10-31T07:24:00.000Z,157
10/31/2024,2024-10-31T07:24:25.843Z,48
10/31/2024,2024-10-31T07:24:48.000Z,95
10/31/2024,2024-10-31T07:24:49.000Z,147
10/31/2024,2024-10-31T07:25:15.201Z,153
10/31/2024,2024-10-31T07:25:44.680Z,165
10/31/2024,2024-10-31T07:26:20.437Z,48
10/31/2024,2024-10-31T07:26:35.628Z,117
10/31/2024,2024-10-31T07:26:59.972Z,96
10/31/2024,2024-10-31T07:27:12.001Z,131
10/31/2024,2024-10-31T07:27:30.647Z,91
10/31/2024,2024-10-31T07:28:27.449Z,65
10/31/2024,2024-10-31T07:28:51.387Z,151
10/31/2024,2024-10-31T07:28:53.000Z,246
10/31/2024,2024-10-31T07:29:41.047Z,54
10/31/2024,2024-10-31T07:29:43.169Z,200
10/31/2024,2024-10-31T07:30:15.098Z,174
10/31/2024,2024-10-31T07:31:00.000Z,277
10/31/2024,2024-10-31T07:31:12.000Z,282
10/31/2024,2024-10-31T07:31:34.501Z,24
10/31/2024,2024-10-31T07:31:37.000Z,260
10/31/2024,2024-10-31T07:32:05.000Z,361
10/31/2024,2024-10-31T07:32:25.285Z,64
10/31/2024,2024-10-31T07:32:47.417Z,68
10/31/2024,2024-10-31T07:33:14.000Z,310
10/31/2024,2024-10-31T07:33:23.300Z,58
10/31/2024,2024-10-31T07:33:52.386Z,86
10/31/2024,2024-10-31T07:34:32.000Z,340
10/31/2024,2024-10-31T07:34:42.487Z,508
10/31/2024,2024-10-31T07:35:09.770Z,26
10/31/2024,2024-10-31T07:35:21.233Z,474
10/31/2024,2024-10-31T07:35:44.000Z,473
10/31/2024,2024-10-31T07:36:10.000Z,559
10/31/2024,2024-10-31T07:37:25.098Z,125
10/31/2024,2024-10-31T07:38:07.517Z,10
10/31/2024,2024-10-31T07:38:18.172Z,7
10/31/2024,2024-10-31T07:38:22.177Z,515
10/31/2024,2024-10-31T07:39:31.412Z,19
10/31/2024,2024-10-31T07:39:43.247Z,465
10/31/2024,2024-10-31T07:40:42.675Z,7
10/31/2024,2024-10-31T07:41:11.601Z,133
10/31/2024,2024-10-31T07:41:40.000Z,384
10/31/2024,2024-10-31T07:41:46.000Z,406
10/31/2024,2024-10-31T07:41:55.068Z,96
10/31/2024,2024-10-31T07:42:22.598Z,34
10/31/2024,2024-10-31T07:42:29.000Z,432
10/31/2024,2024-10-31T07:43:21.556Z,431
10/31/2024,2024-10-31T07:43:39.000Z,482
10/31/2024,2024-10-31T07:43:48.048Z,11
10/31/2024,2024-10-31T07:44:04.000Z,507
10/31/2024,2024-10-31T07:44:25.610Z,178
10/31/2024,2024-10-31T07:44:50.101Z,579
10/31/2024,2024-10-31T07:45:03.000Z,583
10/31/2024,2024-10-31T07:45:12.000Z,677
10/31/2024,2024-10-31T07:45:14.558Z,17
10/31/2024,2024-10-31T07:45:25.000Z,692
10/31/2024,2024-10-31T07:45:36.480Z,743
10/31/2024,2024-10-31T07:46:27.248Z,228
10/31/2024,2024-10-31T07:46:34.976Z,223
10/31/2024,2024-10-31T07:47:09.142Z,193
10/31/2024,2024-10-31T07:47:38.593Z,33
10/31/2024,2024-10-31T07:48:04.000Z,673
10/31/2024,2024-10-31T07:48:12.000Z,140
10/31/2024,2024-10-31T07:48:20.000Z,690
10/31/2024,2024-10-31T07:48:22.736Z,14
10/31/2024,2024-10-31T07:48:56.000Z,702
10/31/2024,2024-10-31T07:49:14.552Z,174
10/31/2024,2024-10-31T07:49:32.000Z,710
10/31/2024,2024-10-31T07:50:39.000Z,675
10/31/2024,2024-10-31T07:51:00.985Z,113
10/31/2024,2024-10-31T07:51:17.000Z,664
10/31/2024,2024-10-31T07:51:27.000Z,743
10/31/2024,2024-10-31T07:51:27.546Z,94
10/31/2024,2024-10-31T07:51:51.378Z,146
10/31/2024,2024-10-31T07:53:04.082Z,168
10/31/2024,2024-10-31T07:54:02.632Z,33
10/31/2024,2024-10-31T07:55:10.443Z,54
10/31/2024,2024-10-31T07:56:33.075Z,451
10/31/2024,2024-10-31T07:57:22.214Z,16
10/31/2024,2024-10-31T07:57:56.323Z,99
10/31/2024,2024-10-31T07:59:00.000Z,331
10/31/2024,2024-10-31T07:59:25.656Z,27
10/31/2024,2024-10-31T08:00:07.997Z,18
10/31/2024,2024-10-31T08:00:59.681Z,18
10/31/2024,2024-10-31T08:01:25.303Z,32
10/31/2024,2024-10-31T08:02:17.875Z,192
10/31/2024,2024-10-31T08:02:18.019Z,10
10/31/2024,2024-10-31T08:03:34.404Z,25
10/31/2024,2024-10-31T08:03:35.609Z,159
10/31/2024,2024-10-31T08:04:24.767Z,85
10/31/2024,2024-10-31T08:04:38.000Z,140
10/31/2024,2024-10-31T08:05:01.344Z,119
10/31/2024,2024-10-31T08:05:33.442Z,89
10/31/2024,2024-10-31T08:06:21.821Z,53
10/31/2024,2024-10-31T08:06:41.906Z,163
10/31/2024,2024-10-31T08:08:37.507Z,72
10/31/2024,2024-10-31T08:09:12.319Z,73
10/31/2024,2024-10-31T08:09:24.543Z,242
10/31/2024,2024-10-31T08:09:45.081Z,80
10/31/2024,2024-10-31T08:09:47.000Z,269
10/31/2024,2024-10-31T08:10:08.000Z,340
10/31/2024,2024-10-31T08:10:32.576Z,72
10/31/2024,2024-10-31T08:11:58.741Z,86
10/31/2024,2024-10-31T08:12:30.691Z,76
10/31/2024,2024-10-31T08:12:59.953Z,101
10/31/2024,2024-10-31T08:13:37.876Z,91
10/31/2024,2024-10-31T08:14:16.838Z,97
10/31/2024,2024-10-31T08:14:40.000Z,214
10/31/2024,2024-10-31T08:15:11.263Z,20
10/31/2024,2024-10-31T08:15:12.000Z,185
10/31/2024,2024-10-31T08:15:58.000Z,257
10/31/2024,2024-10-31T08:16:13.237Z,76
10/31/2024,2024-10-31T08:17:14.481Z,207
10/31/2024,2024-10-31T08:17:17.962Z,38
10/31/2024,2024-10-31T08:17:45.388Z,26
10/31/2024,2024-10-31T08:18:15.054Z,60
10/31/2024,2024-10-31T08:18:40.921Z,57
10/31/2024,2024-10-31T08:19:01.328Z,5
10/31/2024,2024-10-31T08:19:10.586Z,162
10/31/2024,2024-10-31T08:20:00.069Z,220
10/31/2024,2024-10-31T08:20:12.495Z,5
10/31/2024,2024-10-31T08:21:34.682Z,12
10/31/2024,2024-10-31T08:22:04.000Z,161
10/31/2024,2024-10-31T08:22:12.534Z,15
10/31/2024,2024-10-31T08:23:07.565Z,225
10/31/2024,2024-10-31T08:23:12.418Z,99
10/31/2024,2024-10-31T08:23:33.000Z,306
10/31/2024,2024-10-31T08:23:48.329Z,78
10/31/2024,2024-10-31T08:24:26.000Z,276
10/31/2024,2024-10-31T08:24:27.263Z,86
10/31/2024,2024-10-31T08:24:42.520Z,149
10/31/2024,2024-10-31T08:25:09.242Z,196
10/31/2024,2024-10-31T08:25:49.859Z,67
10/31/2024,2024-10-31T08:25:51.000Z,194
10/31/2024,2024-10-31T08:26:08.730Z,259
10/31/2024,2024-10-31T08:26:18.413Z,130
10/31/2024,2024-10-31T08:26:46.857Z,113
10/31/2024,2024-10-31T08:27:28.558Z,85
10/31/2024,2024-10-31T08:27:33.000Z,257
10/31/2024,2024-10-31T08:28:27.787Z,216
10/31/2024,2024-10-31T08:28:56.000Z,221
10/31/2024,2024-10-31T08:29:03.537Z,244
10/31/2024,2024-10-31T08:29:05.000Z,282
10/31/2024,2024-10-31T08:29:28.000Z,358
10/31/2024,2024-10-31T08:30:29.000Z,390
10/31/2024,2024-10-31T08:30:55.120Z,383
10/31/2024,2024-10-31T08:31:06.089Z,161
10/31/2024,2024-10-31T08:31:53.945Z,82
10/31/2024,2024-10-31T08:32:04.700Z,24
10/31/2024,2024-10-31T08:34:27.833Z,11
10/31/2024,2024-10-31T08:34:37.000Z,212
10/31/2024,2024-10-31T08:35:29.864Z,106
10/31/2024,2024-10-31T08:35:33.084Z,117
10/31/2024,2024-10-31T08:35:40.924Z,198
10/31/2024,2024-10-31T08:35:52.000Z,312
10/31/2024,2024-10-31T08:36:19.000Z,344
10/31/2024,2024-10-31T08:36:35.440Z,14
10/31/2024,2024-10-31T08:37:11.621Z,39
10/31/2024,2024-10-31T08:38:38.189Z,74
10/31/2024,2024-10-31T08:38:56.756Z,62
10/31/2024,2024-10-31T08:39:17.000Z,229
10/31/2024,2024-10-31T08:40:03.000Z,211
10/31/2024,2024-10-31T08:40:03.167Z,14
10/31/2024,2024-10-31T08:41:02.506Z,185
10/31/2024,2024-10-31T08:41:05.717Z,33
10/31/2024,2024-10-31T08:41:46.402Z,30
10/31/2024,2024-10-31T08:42:15.847Z,39
10/31/2024,2024-10-31T08:42:43.395Z,46
10/31/2024,2024-10-31T08:43:08.230Z,30
10/31/2024,2024-10-31T08:43:31.683Z,94
10/31/2024,2024-10-31T08:43:51.770Z,7
10/31/2024,2024-10-31T08:44:15.000Z,84
10/31/2024,2024-10-31T08:44:43.136Z,39
10/31/2024,2024-10-31T08:44:46.000Z,128
10/31/2024,2024-10-31T08:47:56.000Z,108
10/31/2024,2024-10-31T08:48:03.757Z,107
10/31/2024,2024-10-31T08:48:26.431Z,143
10/31/2024,2024-10-31T08:49:56.914Z,5
10/31/2024,2024-10-31T08:50:35.822Z,21
10/31/2024,2024-10-31T08:52:07.660Z,21
10/31/2024,2024-10-31T08:52:17.000Z,13
10/31/2024,2024-10-31T08:52:29.294Z,8
10/31/2024,2024-10-31T08:52:37.596Z,40
10/31/2024,2024-10-31T08:52:50.000Z,7
10/31/2024,2024-10-31T08:53:54.759Z,14
10/31/2024,2024-10-31T08:55:43.025Z,6
10/31/2024,2024-10-31T08:56:27.000Z,45
10/31/2024,2024-10-31T08:57:38.298Z,23
10/31/2024,2024-10-31T08:58:21.552Z,9
10/31/2024,2024-10-31T08:59:09.000Z,23
10/31/2024,2024-10-31T08:59:23.000Z,41
10/31/2024,2024-10-31T08:59:23.285Z,17
10/31/2024,2024-10-31T08:59:34.424Z,8
10/31/2024,2024-10-31T09:00:16.265Z,4
